1,0,0
2,-100,-1218.255
3,0,-13.691
4,1,-1.371
5,5,47.907
6,0,9.354
7,3,28.397
8,1,17.833
9,5,47.907
10,0,9.354
11,1,12.868
12,5,47.907
13,0,9.354
14,3,28.397
15,1,17.833
16,5,47.907
17,0,9.354
18,1,12.868
19,5,47.907
20,0,9.354
21,3,28.397
22,1,17.833
23,5,47.907
24,0,9.354
25,1,12.868
26,5,47.907
27,0,9.354
28,3,28.397
29,1,17.833
30,5,47.907
31,0,9.354
32,1,12.868
33,5,47.907
34,0,9.354
35,3,28.397
36,1,17.833
37,5,47.907
38,0,9.354
39,1,12.868
40,5,47.907
41,0,9.354
42,3,28.397
43,1,17.833
44,5,47.907
45,0,9.354
46,1,12.868
47,5,47.907
48,0,9.354
49,3,28.397
50,1,17.833
51,5,47.907
52,0,9.354
53,1,12.868
54,5,47.907
55,0,9.354
56,3,28.397
57,1,17.833
58,5,47.907
59,0,9.354
60,1,12.868
61,5,47.907
62,0,9.354
63,3,28.397
64,1,17.833
65,5,47.907
66,0,9.354
67,1,12.868
68,5,47.907
69,0,9.354
70,3,28.397
71,1,17.833
72,5,47.907
73,0,9.354
74,1,12.868
75,5,47.907
76,0,9.354
77,3,28.397
78,1,17.833
79,5,47.907
80,0,9.354
81,1,12.868
82,5,47.907
83,0,9.354
84,3,28.397
85,1,17.833
86,5,47.907
87,0,9.354
88,1,12.868
89,5,47.907
90,0,9.354
91,3,28.397
92,1,17.833
93,5,47.907
94,0,9.354
95,1,12.868
96,5,47.907
97,0,9.354
98,3,28.397
99,1,17.833
100,5,47.907
101,0,9.354
102,1,12.868
103,5,47.907
104,0,9.354
105,3,28.397
106,1,17.833
107,5,47.907
108,0,9.354
109,1,12.868
110,5,47.907
111,0,9.354
112,3,28.397
113,1,17.833
114,5,47.907
115,0,9.354
116,1,12.868
117,5,47.907
118,0,9.354
119,3,28.397
120,1,17.833
121,5,47.907
122,0,9.354
123,1,12.868
124,5,47.907
125,0,9.354
126,3,28.397
127,1,17.833
128,5,47.907
129,0,9.354
130,1,12.868
131,5,47.907
132,0,9.354
133,3,28.397
134,1,17.833
135,5,47.907
136,0,9.354
137,1,12.868
138,5,47.907
139,0,9.354
140,3,28.397
141,1,17.833
142,5,47.907
143,0,9.354
144,1,12.868
145,5,47.907
146,0,9.354
147,3,28.397
148,1,17.833
149,5,47.907
150,0,9.354
151,1,12.868
152,5,47.907
153,0,9.354
154,3,28.397
155,1,17.833
156,5,47.907
157,0,9.354
158,1,12.868
159,5,47.907
160,0,9.354
161,3,28.397
162,1,17.833
163,5,47.907
164,0,9.354
165,1,12.868
166,5,47.907
167,0,9.354
168,3,28.397
169,1,17.833
170,5,47.907
171,0,9.354
172,1,12.868
173,5,47.907
174,0,9.354
175,3,28.397
176,1,17.833
177,5,47.907
178,0,9.354
179,1,12.868
180,5,47.907
181,0,9.354
182,3,28.397
183,1,17.833
184,5,47.907
185,0,9.354
186,1,12.868
187,5,47.907
188,0,9.354
189,3,28.397
190,1,17.833
191,5,47.907
192,0,9.354
193,1,12.868
194,5,47.907
195,0,9.354
196,3,28.397
197,1,17.833
198,5,47.907
199,0,9.354
200,1,12.868
201,5,47.907
202,0,9.354
203,3,28.397
204,1,17.833
205,5,47.907
206,0,9.354
207,1,12.868
208,5,47.907
209,0,9.354
210,3,28.397
211,1,17.833
212,5,47.907
213,0,9.354
214,1,12.868
215,5,47.907
216,0,9.354
217,3,28.397
218,1,17.833
219,5,47.907
220,0,9.354
221,1,12.868
222,5,47.907
223,0,9.354
224,3,28.397
225,1,17.833
226,5,47.907
227,0,9.354
228,1,12.868
229,5,47.907
230,0,9.354
231,3,28.397
232,1,17.833
233,5,47.907
234,0,9.354
235,1,12.868
236,5,47.907
237,0,9.354
238,3,28.397
239,1,17.833
240,5,47.907
241,0,9.354
242,1,12.868
243,5,47.907
244,0,9.354
245,3,28.397
246,1,17.833
247,5,47.907
248,0,9.354
249,1,12.868
250,5,47.907
251,0,9.354
252,3,28.397
253,1,17.833
254,5,47.907
255,0,9.354
256,1,12.868
257,5,47.907
258,0,9.354
259,3,28.397
260,1,17.833
261,5,47.907
262,0,9.354
263,1,12.868
264,5,47.907
265,0,9.354
266,3,28.397
267,1,17.833
268,5,47.907
269,0,9.354
270,1,12.868
271,5,47.907
272,0,9.354
273,3,28.397
274,1,17.833
275,5,47.907
276,0,9.354
277,1,12.868
278,5,47.907
279,0,9.354
280,3,28.397
281,1,17.833
282,5,47.907
283,0,9.354
284,1,12.868
285,5,47.907
286,0,9.354
287,3,28.397
288,1,17.833
289,5,47.907
290,0,9.354
291,1,12.868
292,5,47.907
293,0,9.354
294,3,28.397
295,1,17.833
296,5,47.907
297,0,9.354
298,1,12.868
299,5,47.907
300,0,9.354
301,3,28.397
302,1,17.833
303,5,47.907
304,0,9.354
305,1,12.868
306,5,47.907
307,0,9.354
308,3,28.397
309,1,17.833
310,5,47.907
311,0,9.354
312,1,12.868
313,5,47.907
314,0,9.354
315,3,28.397
316,1,17.833
317,5,47.907
318,0,9.354
319,1,12.868
320,5,47.907
321,0,9.354
322,3,28.397
323,1,17.833
324,5,47.907
325,0,9.354
326,1,12.868
327,5,47.907
328,0,9.354
329,3,28.397
330,1,17.833
331,5,47.907
332,0,9.354
333,1,12.868
334,5,47.907
335,0,9.354
336,3,28.397
337,1,17.833
338,5,47.907
339,0,9.354
340,1,12.868
341,5,47.907
342,0,9.354
343,3,28.397
344,1,17.833
345,5,47.907
346,0,9.354
347,1,12.868
348,5,47.907
349,0,9.354
